x,y,z
304.1382165,814.3022934,0.807843137
447.8222351,892.43918,0.760784314
272.8726067,669.4863388,0.584313725
226.487857,286.5663204,0.42745098
516.6432499,572.9312432,0.678431373
377.0371953,461.0655232,0.556862745
637.3282818,874.9602803,0.247058824
359.0409418,656.1294295,0.490196078
206.6672376,496.7059717,0.352941176
450.9342272,265.4171107,0.623529412
243.3411755,129.0176911,0.592156863
576.0225725,542.9593684,0.537254902
366.4373208,457.1260832,0.580392157
489.8747695,676.3822564,0.721568627
135.0700759,794.682503,0.741176471
406.1122421,909.6639914,0.733333333
512.0249661,398.621427,0.494117647
159.7723951,392.8998709,0.37254902
230.1524654,473.205538,0.356862745
317.1855577,918.6530802,0.764705882
474.736097,561.484831,0.352941176
425.726851,785.3462488,0.850980392
130.8777925,830.0119419,0.411764706
396.049048,423.1033764,0.317647059
467.4322364,529.5295333,0.447058824
597.0404111,901.1426911,0.188235294
601.8429686,706.3300283,0.674509804
488.6952042,533.4659384,0.333333333
238.8143673,568.2937913,0.494117647
331.8546196,82.00516941,0.678431373
490.027066,610.8379034,0.607843137
517.0363191,623.2056306,0.654901961
683.3417044,776.60976,0.705882353
470.5758813,967.3707428,0.968627451
375.3435227,639.8072217,0.396078431
186.783961,899.3155677,0.466666667
412.2548094,573.1946426,0.415686275
260.9126809,679.6123124,0.447058824
515.4078858,384.7363068,0.51372549
598.0208517,811.9511998,0.764705882
270.9960648,569.0651394,0.482352941
349.9130474,513.7865163,0.674509804
525.7312413,722.6487823,0.756862745
430.7028911,952.7082607,0.235294118
536.0165739,591.873612,0.662745098
218.8984614,363.9476663,0.207843137
569.98382,910.4093603,0.345098039
588.9962898,476.4088601,0.584313725
170.5615075,372.1674073,0.435294118
176.6272258,297.3317655,0.466666667
209.0150676,229.6127234,0.454901961
400.8496586,775.8538568,0.603921569
170.288218,300.8306406,0.517647059
422.3638577,947.2751675,0.239215686
542.7563752,448.4135614,0.57254902
254.4747211,395.4381706,0.411764706
154.6234624,417.7486856,0.431372549
406.4597373,754.7269189,0.580392157
97.92915469,745.1915346,0.737254902
290.6775128,587.5672548,0.525490196
319.1378041,895.0239446,0.807843137
340.792286,99.75379626,0.764705882
272.7422735,480.5782988,0.396078431
178.2345211,533.3724517,0.329411765
482.4469138,282.9304096,0.631372549
664.903521,829.7821745,0.450980392
653.2050323,720.0499136,0.733333333
440.7756043,534.6433604,0.717647059
336.0458629,583.7275253,0.474509804
448.4097392,950.6667961,0.22745098
377.142674,443.1039187,0.568627451
293.1773075,407.4988742,0.596078431
626.0639268,621.3090288,0.690196078
131.8956267,553.3071602,0.388235294
574.4425599,331.0473003,0.247058824
680.1421517,660.5399418,0.658823529
354.9920738,161.1437807,0.866666667
332.2783406,230.0957474,0.88627451
227.4404066,576.2791303,0.517647059
156.7283347,376.4918802,0.431372549
445.6314373,470.3673047,0.439215686
326.5900313,318.2186516,0.674509804
474.1638355,277.777635,0.580392157
267.2279123,388.078796,0.474509804
131.2125659,716.8427948,0.698039216
457.1301413,857.189372,0.725490196
285.6751848,510.9084221,0.4
319.0665837,969.2884489,0.996078431
155.6260471,725.7031115,0.705882353
230.5322497,248.9189734,0.57254902
602.6292123,377.7030385,0.643137255
437.9200869,409.6459525,0.619607843
159.1262396,353.7623569,0.392156863
482.3976336,181.017361,0.835294118
413.2926423,767.5102421,0.737254902
391.5190685,722.1090838,0.788235294
260.0725967,697.2615794,0.494117647
476.6524575,856.5610268,0.721568627
561.938856,394.9024381,0.521568627
600.1885051,344.7740128,0.415686275
306.7922119,266.9747919,0.615686275
540.7204055,205.6338532,0.678431373
612.4142333,528.474125,0.6
424.2424852,577.9997962,0.341176471
557.3599253,404.2975005,0.431372549
380.9568674,647.0944748,0.321568627
458.8022875,486.5861949,0.709803922
294.3532385,479.0773537,0.490196078
301.927169,285.8981691,0.498039216
124.7687815,779.1033957,0.674509804
302.5674192,380.929225,0.819607843
491.1655489,478.9011533,0.458823529
247.7696235,346.844744,0.454901961
234.1677429,382.4480087,0.435294118
250.9911329,121.3396447,0.6
499.4384717,184.5942799,0.788235294
265.667502,412.3836664,0.411764706
243.0478939,164.8550807,0.635294118
604.5747868,321.398322,0.556862745
221.6998808,190.5679995,0.521568627
505.9925509,938.4709241,0.231372549
565.2609484,369.5281798,0.392156863
203.8771572,537.0248175,0.450980392
638.6548498,841.4435828,0.588235294
396.3375796,505.6629886,0.596078431
448.7085769,523.7175125,0.678431373
249.8620008,531.8336028,0.466666667
299.859809,433.1154921,0.556862745
469.8116171,862.3627205,0.749019608
533.1137089,659.4131624,0.701960784
321.29058,647.1903695,0.588235294
36.28895188,629.3968946,0.874509804
438.5015485,313.2168438,0.549019608
309.6823148,160.7494385,0.784313725
60.12674101,671.70745,0.635294118
223.0276337,513.7547357,0.482352941
273.9831249,153.5620854,0.62745098
543.0825464,392.1763183,0.4
46.29956596,645.4753559,0.584313725
343.1602968,640.3321919,0.525490196
400.393101,576.1476213,0.388235294
533.2266614,480.7267878,0.278431373
553.8553353,888.2315392,0.533333333
535.4462772,872.1203385,0.725490196
245.339137,781.425969,0.721568627
545.9319327,169.8864745,0.619607843
368.6480864,192.4569934,0.839215686
389.9396502,376.7006673,0.917647059
437.5804353,487.4087953,0.690196078
500.9359571,724.250077,0.811764706
292.1291539,677.2912919,0.631372549
435.230211,402.8462485,0.678431373
394.5528229,828.2481115,0.776470588
414.6093426,151.1485242,0.909803922
469.5257036,484.1761958,0.647058824
394.6233562,745.4702894,0.811764706
357.4032983,684.6530216,0.533333333
597.4518746,706.843933,0.709803922
291.6788186,379.1114115,0.733333333
187.7006914,896.3332876,0.356862745
416.8455749,684.8088419,0.62745098
576.0433861,318.571484,0.356862745
157.7089888,490.2170621,0.298039216
320.043825,277.7672133,0.407843137
477.728158,924.0382795,0.760784314
223.6008018,254.0914964,0.458823529
342.6022206,709.7613055,0.68627451
330.9320436,869.2916919,0.839215686
520.4620928,109.4774609,0.619607843
457.3556562,123.3672642,0.854901961
337.5181718,523.6601819,0.68627451
449.0939537,311.2870094,0.525490196
247.9416167,471.4810376,0.439215686
534.6751086,494.3916195,0.294117647
542.8433559,651.3158696,0.71372549
72.05487406,752.1302502,0.635294118
577.5486844,522.2713358,0.419607843
336.7290933,701.5786499,0.662745098
198.1753984,618.5454585,0.607843137
138.0200772,506.9666026,0.352941176
433.8204031,315.4200059,0.596078431
320.263967,94.43977084,0.71372549
220.7897134,352.9106256,0.270588235
160.2663648,391.7767013,0.37254902
458.809189,598.6865769,0.423529412
672.3022239,777.1263845,0.717647059
221.5256047,522.6466425,0.42745098
621.4581158,560.7298669,0.588235294
269.7659964,757.8363238,0.780392157
389.3007752,424.1579237,0.317647059
287.1299212,688.3026978,0.635294118
498.6207056,893.7853342,0.788235294
65.55941088,660.6789394,0.623529412
580.2946061,301.2483251,0.619607843
481.3567773,399.9791698,0.729411765
437.9117981,724.5819058,0.62745098
466.5338032,699.3151467,0.666666667
204.2043332,491.8070326,0.329411765
329.5170724,464.0663944,0.509803922
223.7215746,601.6590968,0.552941176
606.4318359,549.3981916,0.541176471
430.4800402,359.1407797,0.894117647
224.2774699,598.762069,0.549019608
112.3530538,812.5791397,0.431372549
295.56328,212.0667067,0.690196078
311.8426715,450.6457405,0.501960784
321.7767622,541.9210426,0.450980392
90.90222446,669.459369,0.647058824
552.8013405,457.2469493,0.588235294
521.4508574,867.1090739,0.803921569
265.2318811,320.3902751,0.541176471
383.216759,487.6636394,0.741176471
566.8131081,411.8019862,0.588235294
587.9826426,907.7441372,0.184313725
221.0132096,522.036633,0.42745098
98.17034945,669.2401951,0.647058824
548.1431862,463.3648659,0.529411765
460.4258746,415.9104302,0.792156863
623.6587117,755.048355,0.674509804
527.9369297,634.6294165,0.662745098
252.7107261,219.8810955,0.564705882
152.0534618,794.0700249,0.764705882
513.0641773,284.7044114,0.674509804
516.0440722,501.0788069,0.325490196
179.4453574,791.175865,0.768627451
534.5319624,901.5588749,0.796078431
539.7399941,374.4023849,0.556862745
279.1229204,109.9434755,0.607843137
177.4827891,397.9730006,0.490196078
694.8582761,636.7327909,0.62745098
349.6914339,417.5322518,0.576470588
376.58456,187.9512083,0.858823529
663.6087438,591.7759696,0.552941176
369.0748557,378.2376853,0.674509804
636.6425658,786.840159,0.658823529
560.9670128,787.2817512,0.760784314
199.1154641,499.0135708,0.411764706
514.6367883,414.0229171,0.529411765
432.900982,388.4127346,0.780392157
186.235886,407.3318389,0.474509804
113.144179,710.4501199,0.709803922
527.0839584,338.5958673,0.541176471
308.4011667,292.5457379,0.466666667
493.1491217,496.7138393,0.439215686
469.2422277,697.9667128,0.682352941
406.3765466,305.3445223,0.839215686
565.85117,366.1079322,0.352941176
493.8869484,443.069907,0.623529412
343.2865733,531.4428008,0.682352941
423.8516268,655.6913872,0.533333333
539.0665641,438.2015403,0.6
216.1269754,416.3077135,0.290196078
309.2434468,330.2325003,0.647058824
118.8705656,807.1019001,0.619607843
548.0200822,840.1169924,0.752941176
295.2363415,180.8499781,0.690196078
298.8703922,315.0917316,0.42745098
481.2776181,947.6972543,0.211764706
246.8129881,350.5776419,0.431372549
77.27913184,717.0970626,0.674509804
137.3359975,715.8393716,0.678431373
251.7648883,522.941901,0.494117647
351.8168475,616.5399696,0.462745098
201.8886892,889.7026971,0.423529412
374.5597073,375.5400432,0.780392157
402.0845374,411.8127987,0.470588235
244.304367,712.6545456,0.654901961
463.3290716,942.4234071,0.28627451
408.7263695,318.0626169,0.843137255
50.51702657,705.2892364,0.678431373
442.7806679,641.3344628,0.588235294
543.5301597,717.4670024,0.760784314
358.4303444,751.738632,0.815686275
250.9109987,591.7174559,0.439215686
359.7429432,631.675558,0.396078431
279.2448395,268.3203285,0.517647059
469.1336915,328.5452553,0.729411765
420.9076813,762.900758,0.752941176
413.5568419,59.92708366,0.68627451
387.1428517,58.42732089,0.619607843
79.00005318,776.439833,0.674509804
598.3958958,635.0515909,0.698039216
283.0511677,531.4514482,0.466666667
399.0616936,587.5669802,0.403921569
371.9078868,542.7538828,0.733333333
286.2245297,935.4097883,0.701960784
450.5018788,945.9840359,0.254901961
184.7758125,504.0789996,0.447058824
487.566586,332.7595411,0.717647059
630.7806145,880.9241757,0.239215686
455.9749052,102.22992,0.8
468.4645022,960.96727,0.333333333
444.6764121,947.4607815,0.243137255
154.177234,606.2106793,0.541176471
613.3461315,681.0068433,0.705882353
212.7209125,717.0725372,0.705882353
329.4284089,683.6086122,0.541176471
219.9970513,457.6320191,0.31372549
557.05246,516.2920582,0.329411765
432.3912958,554.2822425,0.607843137
315.5157315,486.4749671,0.654901961
507.0098191,338.7721119,0.811764706
596.2399304,342.1027677,0.309803922
166.2846719,403.4205305,0.431372549
181.4171871,396.1616803,0.48627451
649.4961476,825.0361015,0.596078431
154.6023816,595.5355172,0.521568627
606.2817462,334.2097843,0.443137255
220.6670994,598.8467176,0.552941176
77.79144014,743.7289961,0.666666667
142.4629789,815.393707,0.729411765
583.4335409,480.581318,0.584313725
316.4687522,955.3213735,0.333333333
367.8109897,485.52473,0.678431373
566.9872703,669.5545866,0.71372549
229.7417975,336.5190797,0.458823529
141.9171477,831.8951964,0.666666667
511.6600142,773.5612826,0.819607843
510.7978272,405.9944274,0.494117647
433.2124759,286.1927196,0.403921569
482.2396445,907.1316092,0.77254902
579.7672684,780.2407549,0.764705882
203.3168573,805.6709995,0.819607843
617.4535026,543.5310525,0.619607843
334.2995288,345.8066096,0.71372549
306.4395838,399.2501132,0.729411765
598.3401179,904.634024,0.207843137
256.1164504,446.4157479,0.431372549
429.0674012,286.6917615,0.384313725
415.5796934,763.5387053,0.71372549
402.1210026,54.2473153,0.615686275
247.3450826,918.9518329,0.752941176
341.6289801,792.3267097,0.803921569
395.6104276,198.0446556,0.866666667
587.4456816,379.1935378,0.584313725
449.6672821,267.4225672,0.564705882
103.7836557,700.6533433,0.698039216
614.7954092,499.7589007,0.576470588
376.8598352,397.919202,0.662745098
251.053867,666.1848239,0.662745098
606.1420344,588.2626048,0.674509804
293.0668102,926.8081051,0.760784314
83.03502494,733.8835031,0.705882353
529.1553513,916.0314966,0.752941176
225.9184671,669.6774085,0.682352941
651.8837677,845.5661309,0.192156863
292.9440712,174.8490584,0.68627451
247.0571892,277.4363022,0.517647059
318.0653475,652.9499319,0.560784314
400.51264,886.70805,0.768627451
203.0659307,388.7567437,0.368627451
283.2636489,331.7279015,0.643137255
590.084691,903.7545281,0.192156863
434.3468167,282.7803539,0.403921569
91.16918215,802.598487,0.501960784
289.3159389,199.2599956,0.666666667
529.2510754,511.8090633,0.349019608
199.3512695,470.4152368,0.345098039
528.4595876,670.9737858,0.670588235
470.1041393,780.509188,0.8
242.1952711,249.838791,0.552941176
345.8162452,552.7573281,0.529411765
361.1283907,350.0266949,0.77254902
435.4093569,411.9690734,0.588235294
501.2758122,150.9384696,0.792156863
200.4045576,837.9059449,0.776470588
275.2867692,824.4595241,0.823529412
122.3375914,760.5486118,0.639215686
278.3912118,941.0206512,0.952941176
601.8540179,856.410132,0.71372549
499.2864504,616.5666849,0.623529412
586.7628768,711.7943955,0.760784314
551.9864337,738.7071338,0.768627451
376.3275277,362.2761045,0.752941176
275.4108646,445.7204001,0.466666667
178.9952509,459.6683267,0.298039216
319.5020642,100.7383509,0.717647059
179.8384569,494.0009725,0.443137255
630.9092883,628.1348272,0.682352941
548.6015705,300.9861122,0.701960784
199.426741,700.6164426,0.737254902
630.7258299,745.1001248,0.654901961
491.1585637,556.2460285,0.494117647
501.1319273,827.6801832,0.796078431
197.5439264,536.1089529,0.415686275
315.6697836,218.2105709,0.831372549
362.8600708,727.8758363,0.776470588
668.7509722,596.5736291,0.556862745
427.5229443,574.2664634,0.337254902
481.4922648,486.1876713,0.470588235
533.695901,207.1820986,0.752941176
553.3747547,189.3594389,0.564705882
517.9670417,686.6428227,0.662745098
359.72057,686.876394,0.549019608
248.3590802,504.5767006,0.262745098
526.8213858,459.5495264,0.258823529
599.2084528,663.6713578,0.709803922
520.8824823,454.9307149,0.458823529
213.2242948,542.5923138,0.466666667
135.872774,530.6938742,0.360784314
48.56881328,691.8887253,0.619607843
510.4260047,389.7961225,0.541176471
139.5940457,552.447297,0.301960784
550.2539415,396.0413756,0.254901961
549.0231001,367.8506856,0.309803922
292.2057879,298.340592,0.474509804
272.3056492,488.7557767,0.396078431
604.3966563,595.5655656,0.674509804
49.05765472,706.5918998,0.741176471
437.0822265,593.0954416,0.360784314
432.2913253,663.5356022,0.6
325.9911332,617.0832548,0.509803922
505.0013186,243.3057015,0.674509804
218.2705389,389.8027147,0.258823529
319.9802212,311.3835979,0.419607843
210.1025356,183.8175821,0.580392157
242.9826829,245.2298133,0.560784314
441.6603838,279.7489022,0.435294118
333.6848214,676.4563134,0.450980392
302.6672902,286.9458712,0.48627451
572.4255026,548.3370396,0.619607843
230.9137319,298.3375351,0.474509804
295.1683435,114.5730642,0.666666667
452.6745715,531.1689503,0.564705882
696.3505383,749.5342078,0.674509804
398.7621425,451.8728051,0.611764706
516.1468064,549.3723627,0.603921569
370.2532697,606.537044,0.42745098
341.7511206,63.99920421,0.682352941
275.7500284,448.4216325,0.466666667
317.1232634,648.5260403,0.576470588
589.5226842,417.6301174,0.57254902
143.2371025,501.7070952,0.349019608
257.1331009,236.831367,0.517647059
368.1494567,523.4959022,0.745098039
255.8133771,818.6163019,0.82745098
462.1519679,901.5699221,0.756862745
198.1744908,705.7573145,0.737254902
256.2559173,125.6708617,0.647058824
451.5673997,807.2992033,0.823529412
675.1992086,720.0943621,0.71372549
598.8247052,370.3199572,0.611764706
529.5042657,492.1381923,0.298039216
489.7859678,299.9824496,0.490196078
520.9154753,720.0911387,0.68627451
363.3012169,569.9822651,0.431372549
616.374751,551.1172242,0.619607843
417.7664903,639.751016,0.329411765
521.1570333,321.3367924,0.698039216
208.3578417,660.797809,0.694117647
285.7355628,872.4867842,0.82745098
417.0720012,667.5793305,0.560784314
248.9967337,708.6636633,0.584313725
610.3807134,506.2213865,0.576470588
523.514097,408.848207,0.556862745
376.6273499,873.0273092,0.650980392
244.9525882,717.7872182,0.662745098
550.1995954,363.7981926,0.290196078
590.4425285,391.542314,0.6
265.7924567,282.665914,0.474509804
307.9424124,87.35135952,0.631372549
186.1782938,656.1077673,0.674509804
120.4669491,810.3099098,0.611764706
380.8420838,259.5080426,0.88627451
420.0984032,405.8212041,0.647058824
595.8533274,412.2453258,0.576470588
237.5740647,249.6586785,0.584313725
509.9249867,642.5678268,0.705882353
197.0539099,524.391871,0.490196078
520.9463264,594.5521117,0.670588235
584.8998013,328.8875796,0.274509804
627.11348,571.5129606,0.564705882
127.9465783,538.7819061,0.356862745
664.2897331,836.6036513,0.22745098
379.0944039,302.7476615,0.674509804
331.1382109,549.6515773,0.454901961
351.853888,959.6869111,0.345098039
405.9675473,497.6626424,0.6
214.6208275,261.1554524,0.368627451
387.9832072,804.0019592,0.764705882
474.1083797,503.3445428,0.494117647
243.2036377,227.190585,0.596078431
330.0429269,557.776064,0.435294118
560.0813384,888.8334503,0.48627451
164.848073,860.9120154,0.431372549
395.9268011,857.6124493,0.760784314
610.8431716,687.7762743,0.68627451
480.0721627,194.3972423,0.823529412
582.5552374,333.6221953,0.235294118
379.5421152,683.1925996,0.517647059
367.9990127,618.5427778,0.431372549
335.009982,815.5386496,0.807843137
106.9315545,620.040185,0.603921569
473.0287744,676.0137228,0.670588235
513.8100256,117.3999538,0.705882353
531.1840184,620.0260536,0.662745098
321.6653989,270.0627694,0.619607843
563.3262669,696.9945413,0.717647059
323.2018302,624.9099664,0.545098039
133.9560637,558.9381692,0.407843137
487.5312447,958.9036677,0.321568627
415.8705342,80.70962362,0.792156863
326.9930306,675.8376789,0.447058824
384.2879207,941.0428811,0.737254902
404.4663847,515.1911617,0.588235294
354.4163004,651.7952905,0.517647059
643.4065882,775.671711,0.631372549
437.3155539,610.9361952,0.411764706
568.363524,535.8625148,0.51372549
377.0455654,881.2412266,0.650980392
401.6569562,811.5456191,0.756862745
355.0867723,448.0905345,0.596078431
266.1034282,767.8061658,0.784313725
515.5141608,933.9468507,0.28627451
687.0605949,688.7818425,0.678431373
170.4038669,453.0292534,0.435294118
486.5862911,475.9532635,0.470588235
151.9034597,407.6500105,0.423529412
229.9062274,486.8593738,0.333333333
554.744236,669.249796,0.709803922
152.4304956,859.6488861,0.345098039
128.6508659,554.8328442,0.407843137
498.271522,276.8733793,0.674509804
589.5554938,469.3066577,0.619607843
597.8566595,804.8953731,0.760784314
634.010126,858.842562,0.243137255
226.4122798,183.551781,0.549019608
550.3471843,259.394773,0.474509804
532.5533851,390.7450356,0.533333333
101.7142701,597.062193,0.6
266.9584915,453.1878526,0.423529412
89.03967065,627.7199685,0.631372549
159.6123776,505.8407673,0.274509804
470.2411409,316.4658028,0.658823529
410.3820843,479.2692401,0.839215686
719.995354,721.7333276,0.611764706
687.2984136,772.3962235,0.68627451
383.6043617,903.6983187,0.603921569
303.3545889,548.797608,0.458823529
331.5712858,821.4860897,0.776470588
157.9948466,449.0519363,0.37254902
643.6264297,792.25505,0.623529412
471.8374572,955.9241579,0.196078431
208.0276226,473.1837605,0.392156863
326.2680026,843.0649034,0.780392157
252.9179261,911.6860208,0.788235294
211.9597506,722.3089533,0.725490196
473.5492506,749.8222353,0.831372549
514.936317,652.8514711,0.658823529
147.5525013,848.3150106,0.403921569
141.7537568,503.4077565,0.321568627
237.0526105,206.4151451,0.611764706
193.399779,341.2564738,0.321568627
247.052732,392.4357637,0.435294118
335.3991965,304.8256,0.725490196
552.3145185,493.0341545,0.321568627
459.4998867,547.4866937,0.341176471
563.0646293,427.49928,0.576470588
442.7135332,686.9521587,0.741176471
272.3222335,508.0792323,0.454901961
469.5253953,772.9536828,0.811764706
430.5804713,315.3727403,0.639215686
175.5352362,344.2380666,0.352941176
132.7016365,664.4964845,0.670588235
120.9143443,707.1058462,0.71372549
295.2253544,79.69753595,0.71372549
239.2864994,410.9932473,0.470588235
72.88070565,755.8127934,0.631372549
179.6498346,340.7556878,0.356862745
281.0695874,777.7643448,0.784313725
477.9232944,227.4343686,0.866666667
520.6459584,324.8906433,0.701960784
218.9734507,500.2441531,0.419607843
593.143917,507.3049465,0.325490196
289.5354152,641.2121879,0.505882353
264.9825098,276.9678303,0.478431373
186.293041,614.9001268,0.584313725
101.6902272,742.8450056,0.737254902
445.475926,550.232687,0.478431373
346.0164895,209.8664769,0.866666667
376.3348262,554.9809786,0.68627451
125.9957202,534.1313399,0.376470588
76.90233889,685.8470814,0.650980392
362.4338225,179.5286641,0.854901961
328.613247,363.3292704,0.878431373
600.4045936,801.9167077,0.764705882
454.3105424,507.6595025,0.701960784
569.9629605,336.8207734,0.254901961
167.1538911,821.8678318,0.745098039
485.8067334,639.7597258,0.596078431
277.630159,112.4773501,0.607843137
417.1180209,283.792233,0.474509804
416.3515183,763.7455886,0.721568627
378.5759377,258.4096321,0.890196078
638.2050042,726.9611928,0.729411765
599.5075868,594.6866793,0.662745098
258.9604188,471.2984467,0.407843137
285.9108494,579.9071456,0.505882353
372.0947342,112.1465001,0.831372549
391.6783608,600.4897793,0.415686275
257.159288,639.9476417,0.439215686
543.6914812,375.724856,0.494117647
679.0503954,813.2689289,0.647058824
127.3606941,568.4681984,0.447058824
300.456856,627.6474345,0.482352941
468.6986468,929.482733,0.741176471
549.9369479,399.0625517,0.278431373
539.4158108,392.2890756,0.474509804
173.7715771,701.1449695,0.733333333
328.1408536,312.618171,0.580392157
603.750637,616.8242933,0.694117647
666.827886,674.195562,0.662745098
545.0270196,349.4924654,0.349019608
573.6633144,455.0818854,0.701960784
468.3351964,282.0941104,0.549019608
408.033746,819.6479983,0.796078431
237.1139624,561.713157,0.42745098
625.6064494,655.7133301,0.709803922
347.3719133,735.6726848,0.77254902
656.7291723,721.5241496,0.737254902
241.4201319,268.6446512,0.51372549
374.8683403,650.9019107,0.360784314
361.5674989,431.3800095,0.580392157
487.6695388,208.4736108,0.807843137
310.0181217,794.5912375,0.768627451
202.8144103,300.3452459,0.443137255
508.3025492,345.5226976,0.77254902
567.6998572,492.9416105,0.529411765
302.8736947,353.3472935,0.619607843
246.526229,765.1483964,0.705882353
283.2122794,569.9103931,0.482352941
627.3619498,869.4803239,0.2
582.0032825,851.1128601,0.752941176
347.1697513,371.5057493,0.823529412
258.6704218,309.5553015,0.521568627
237.0028275,480.7374475,0.325490196
569.9182167,716.4691014,0.705882353
273.7891567,571.6289252,0.48627451
589.10559,848.4376221,0.756862745
432.59228,834.1434291,0.831372549
521.1002822,146.3984942,0.77254902
262.4348317,682.2428769,0.423529412
440.0564006,959.3047621,0.22745098
198.806708,358.3837464,0.243137255
399.8460055,454.374045,0.619607843
277.7581866,683.7345058,0.631372549
186.1888353,324.8851055,0.301960784
128.7716174,845.166463,0.305882353
249.1969168,797.4802988,0.776470588
690.688859,606.0104468,0.568627451
551.5562649,684.2210247,0.701960784
565.3232962,393.4964852,0.545098039
249.3814819,873.0922191,0.807843137
342.4536426,968.1939567,0.792156863
422.314556,420.8027539,0.341176471
431.7773103,229.0842165,0.952941176
343.4468393,568.2320244,0.423529412
255.246569,649.2843604,0.533333333
630.9072951,708.8189588,0.701960784
342.2889096,409.8543478,0.62745098
633.6448699,530.0211798,0.694117647
524.3455852,412.1603255,0.545098039
568.6534341,573.2417515,0.619607843
444.9503085,478.749036,0.717647059
471.1248524,566.4220799,0.349019608
430.45382,947.8006903,0.250980392
378.4730609,391.3893174,0.780392157
549.7934275,259.6573303,0.474509804
178.0856076,462.8369205,0.28627451
619.0699935,883.3040053,0.180392157
547.6456726,393.1063904,0.258823529
288.8850629,719.3674684,0.690196078
471.8076409,841.9143232,0.768627451
450.322681,557.7159931,0.337254902
442.2292345,669.4079319,0.560784314
305.6254556,198.1657393,0.760784314
414.0175778,306.8621222,0.690196078
503.3493207,309.6598107,0.580392157
713.5794922,727.2859575,0.607843137
251.5533852,520.4787266,0.494117647
638.593163,553.7583232,0.596078431
674.8047884,650.3084004,0.654901961
155.6793582,595.3544812,0.529411765
621.9143245,610.9998292,0.670588235
412.6385737,56.68517184,0.658823529
686.8173171,765.4339268,0.694117647
376.4867949,770.4425607,0.788235294
678.9010073,643.489751,0.650980392
589.3463712,539.3061011,0.498039216
253.1322449,563.1233443,0.474509804
502.8115658,291.1056515,0.549019608
222.8844497,700.5297644,0.674509804
595.978641,381.4955146,0.603921569
374.1194011,408.3850663,0.462745098
184.2651105,395.6279833,0.494117647
498.1750036,596.3000245,0.596078431
480.2454664,945.4257388,0.219607843
576.8472214,395.4636129,0.443137255
429.2717269,528.0575166,0.780392157
356.970635,863.2471492,0.807843137
543.790467,860.900839,0.576470588
366.6944003,900.9860866,0.784313725
341.9243758,557.0345854,0.466666667
681.6243916,654.1704498,0.650980392
585.7065347,596.2154132,0.690196078
511.6259566,607.7302688,0.654901961
285.1059065,339.7903983,0.682352941
296.5159234,328.9958005,0.6
286.2941964,850.2999577,0.839215686
533.3283956,393.5218097,0.474509804
615.2067352,502.0044096,0.568627451
446.0400199,599.7124958,0.396078431
429.9089255,733.17053,0.619607843
546.6905408,505.1754051,0.282352941
351.4773251,501.2220931,0.650980392
267.570501,293.3771907,0.454901961
502.1772119,941.604258,0.22745098
270.2432976,807.221486,0.82745098
683.4722638,690.0674045,0.678431373
352.3341354,913.9715991,0.788235294
549.0215699,926.0803938,0.254901961
290.3974878,197.0855068,0.674509804
439.928408,291.4808661,0.51372549
268.6897485,606.0158628,0.458823529
451.9522472,567.2076028,0.341176471
281.2739125,733.0056375,0.729411765
287.9853435,544.6149116,0.494117647
249.9309709,622.8179784,0.537254902
563.9979841,491.2113368,0.470588235
173.7813795,645.1761701,0.62745098
157.5427315,429.5176924,0.439215686
271.0076702,496.3532617,0.415686275
153.4531749,505.4091329,0.341176471
359.9011417,840.2211941,0.839215686
129.4663291,774.9715338,0.682352941
306.8067818,483.3700631,0.615686275
439.9822143,453.1696368,0.650980392
160.4644427,460.5706007,0.435294118
440.5784555,573.740916,0.305882353
325.1161542,577.803652,0.462745098
130.500202,515.6674248,0.37254902
414.0216484,383.4899248,0.788235294
667.7507747,627.6144527,0.635294118
418.8310696,426.7256066,0.258823529
347.5891089,689.8613623,0.57254902
150.5143585,534.3407732,0.317647059
69.05015704,612.5091367,0.615686275
437.6312871,960.3833911,0.243137255
376.7043288,840.1009955,0.694117647
400.371796,931.0007884,0.650980392
377.44288,669.1942277,0.494117647
518.4283184,579.4772364,0.68627451
307.5314707,426.5351571,0.619607843
692.4362658,727.5952832,0.698039216
174.5323623,500.7704625,0.325490196
215.781173,588.6222106,0.552941176
230.1373029,850.427412,0.654901961
243.2423007,354.5540231,0.411764706
606.3670292,802.4095172,0.752941176
276.7625673,266.5626251,0.533333333
289.138491,938.5139622,0.631372549
658.846629,803.4329624,0.6
186.5277769,301.2664048,0.392156863
536.6368338,471.4522612,0.290196078
66.81400813,661.5984336,0.623529412
694.1923747,783.0685096,0.662745098
607.2254018,625.1184932,0.698039216
568.4434783,562.0842248,0.580392157
164.2622404,416.2450429,0.415686275
438.1686249,397.5932452,0.749019608
665.4957184,584.5007177,0.890196078
268.5291476,610.9959149,0.482352941
605.415897,900.1852571,0.231372549
320.1578775,672.0492791,0.443137255
331.4796515,92.6245567,0.721568627
295.2867562,354.1953655,0.694117647
353.8181077,414.7283141,0.490196078
248.2414331,413.7927479,0.415686275
365.3292182,724.207161,0.768627451
533.8769672,425.7579376,0.28627451
514.6071628,573.3834293,0.662745098
255.3018964,511.1898752,0.458823529
145.4353903,768.0547656,0.752941176
233.7639096,245.9761774,0.588235294
341.131178,457.3661929,0.57254902
490.2298613,579.0685121,0.4
455.1759797,957.1587631,0.215686275
704.2669184,766.549568,0.643137255
